x_final,y_final,x,y,theta,input
0,-0.5,0.488743352,0.127215379,0.490038796,-0.356043538
0,-0.5,0.515380593,0.14107852,0.469695606,-0.998797986
0,-0.5,0.542356699,0.15426599,0.439692194,-0.999407233
0,-0.5,0.569716347,0.166638102,0.409676503,-0.999615739
0,-0.5,0.597434998,0.17818348,0.379656117,-0.999719964
0,-0.5,0.625487718,0.188891622,0.349633232,-0.999782178
0,-0.5,0.653849244,0.198752818,0.319608794,-0.999823355
0,-0.5,0.682494024,0.207758144,0.2895833,-0.999852518
0,-0.5,0.711396245,0.215899455,0.259557043,-0.999874184
0,-0.5,0.740529856,0.223169393,0.22953021,-0.999890864
0,-0.5,0.769868597,0.229561389,0.199502928,-0.999904065
0,-0.5,0.799386018,0.235069667,0.169475288,-0.999914744
0,-0.5,0.82905551,0.239689253,0.139447355,-0.999923541
0,-0.5,0.858850322,0.243415973,0.10941918,-0.999930896
0,-0.5,0.888743593,0.246246461,0.079390801,-0.999937124
0,-0.5,0.91870837,0.248178158,0.049362248,-0.999942455
0,-0.5,0.948717635,0.249209319,0.019333546,-0.999947061
0,-0.5,0.978744331,0.249339009,-0.010695285,-0.999951074
0,-0.5,1.008761384,0.248567108,-0.04072423,-0.999954595
0,-0.5,1.038741728,0.246894308,-0.070753274,-0.999957706
0,-0.5,1.06865833,0.244322116,-0.100782406,-0.999960469
0,-0.5,1.098484216,0.240852847,-0.130811617,-0.999962937
0,-0.5,1.128192491,0.236489628,-0.160840898,-0.999965151
0,-0.5,1.157756367,0.231236391,-0.190870242,-0.999967146
0,-0.5,1.187149187,0.225097872,-0.220899643,-0.999968952
0,-0.5,1.216344446,0.218079603,-0.250929096,-0.999970591
0,-0.5,1.24531582,0.210187912,-0.280958596,-0.999972084
0,-0.5,1.274037184,0.201429913,-0.310988139,-0.999973448
0,-0.5,1.302482639,0.191813502,-0.341017722,-0.999974699
0,-0.5,1.330626536,0.181347349,-0.37104734,-0.999975848
0,-0.5,1.358443496,0.170040891,-0.401076991,-0.999976906
0,-0.5,1.385908437,0.157904323,-0.431106673,-0.999977883
0,-0.5,1.412996593,0.144948586,-0.461136384,-0.999978786
0,-0.5,1.439683536,0.131185363,-0.49116612,-0.999979624
0,-0.5,1.465945204,0.116627064,-0.521195881,-0.999980402
0,-0.5,1.491757915,0.101286815,-0.551225664,-0.999981126
0,-0.5,1.517098392,0.085178448,-0.581255468,-0.9999818
0,-0.5,1.541943786,0.068316489,-0.611285292,-0.999982429
0,-0.5,1.566271692,0.050716141,-0.641315134,-0.999983017
0,-0.5,1.590060174,0.032393274,-0.671344993,-0.999983568
0,-0.5,1.613287779,0.013364412,-0.701374868,-0.999984083
0,-0.5,1.635933564,-0.006353289,-0.731404758,-0.999984567
0,-0.5,1.657977106,-0.026742048,-0.761434662,-0.999985022
0,-0.5,1.67939853,-0.047783481,-0.79146458,-0.999985449
0,-0.5,1.700178517,-0.069458614,-0.82149451,-0.999985851
0,-0.5,1.720298331,-0.091747902,-0.851524451,-0.999986229
0,-0.5,1.739739828,-0.114631247,-0.881554404,-0.999986586
0,-0.5,1.758485477,-0.138088014,-0.911584367,-0.999986923
0,-0.5,1.776518374,-0.162097052,-0.94161434,-0.99998724
0,-0.5,1.793822257,-0.186636711,-0.971644322,-0.999987541
0,-0.5,1.810381525,-0.211684864,-1.001674313,-0.999987824
0,-0.5,1.826181243,-0.237218923,-1.031704312,-0.999988093
0,-0.5,1.841207165,-0.263215863,-1.061734319,-0.999988346
0,-0.5,1.855445742,-0.289652244,-1.091764334,-0.999988587
0,-0.5,1.868884133,-0.316504225,-1.121794355,-0.999988814
0,-0.5,1.881510221,-0.343747595,-1.151824383,-0.999989029
0,-0.5,1.893312619,-0.371357786,-1.181854418,-0.999989233
0,-0.5,1.904280686,-0.399309902,-1.211884458,-0.999989427
0,-0.5,1.914404531,-0.427578737,-1.241914504,-0.99998961
0,-0.5,1.923675024,-0.4561388,-1.271944556,-0.999989783
0,-0.5,1.932083806,-0.484964339,-1.301974612,-0.999989948
0,-0.5,1.939623295,-0.514029359,-1.332004674,-0.999990103
0,-0.5,1.946286691,-0.543307651,-1.36203474,-0.999990251
0,-0.5,1.952067985,-0.572772816,-1.39206481,-0.999990391
0,-0.5,1.956961965,-0.602398282,-1.422094884,-0.999990523
0,-0.5,1.960964217,-0.632157335,-1.452124962,-0.999990648
0,-0.5,1.964071132,-0.662023141,-1.482155044,-0.999990766
0,-0.5,1.966279909,-0.691968768,-1.512185129,-0.999990877
0,-0.5,1.967588555,-0.721967213,-1.542215218,-0.999990983
0,-0.5,1.96799589,-0.751991425,-1.572245309,-0.999991082
0,-0.5,1.967501548,-0.782014332,-1.602275403,-0.999991175
0,-0.5,1.966105973,-0.812008858,-1.632305501,-0.999991263
0,-0.5,1.963810423,-0.841947959,-1.6623356,-0.999991346
0,-0.5,1.96061697,-0.871804635,-1.692365702,-0.999991423
0,-0.5,1.956528493,-0.901551965,-1.722395807,-0.999991495
0,-0.5,1.951548677,-0.931163123,-1.752425913,-0.999991563
0,-0.5,1.945682015,-0.960611409,-1.782456022,-0.999991625
0,-0.5,1.938933794,-0.989870268,-1.812486132,-0.999991683
0,-0.5,1.931310102,-1.018913315,-1.842516244,-0.999991737
0,-0.5,1.922817813,-1.047714361,-1.872546357,-0.999991786
0,-0.5,1.913464583,-1.076247436,-1.902576472,-0.999991831
0,-0.5,1.903258848,-1.10448681,-1.932606588,-0.999991871
0,-0.5,1.89220981,-1.132407018,-1.962636706,-0.999991908
0,-0.5,1.880327432,-1.159982884,-1.992666824,-0.99999194
0,-0.5,1.86762243,-1.187189541,-2.022696943,-0.999991969
0,-0.5,1.85410626,-1.214002456,-2.052727063,-0.999991994
0,-0.5,1.83979111,-1.240397451,-2.082757184,-0.999992014
0,-0.5,1.824689888,-1.266350724,-2.112787305,-0.999992031
0,-0.5,1.808816212,-1.291838872,-2.142817427,-0.999992044
0,-0.5,1.792184396,-1.316838911,-2.172847549,-0.999992054
0,-0.5,1.774809438,-1.341328298,-2.202877671,-0.999992059
0,-0.5,1.756707004,-1.36528495,-2.232907794,-0.999992061
0,-0.5,1.737893419,-1.388687264,-2.262937916,-0.999992059
0,-0.5,1.718385648,-1.411514138,-2.292968038,-0.999992054
0,-0.5,1.698201282,-1.433744986,-2.32299816,-0.999992044
0,-0.5,1.677358522,-1.455359764,-2.353028282,-0.999992031
0,-0.5,1.655876162,-1.476338979,-2.383058403,-0.999992014
0,-0.5,1.633773574,-1.496663715,-2.413088524,-0.999991993
0,-0.5,1.611070689,-1.516315643,-2.443118644,-0.999991969
0,-0.5,1.587787979,-1.535277043,-2.473148763,-0.99999194
0,-0.5,1.563946439,-1.553530816,-2.503178882,-0.999991908
0,-0.5,1.539567568,-1.571060503,-2.533208999,-0.999991871
0,-0.5,1.514673349,-1.587850295,-2.563239115,-0.99999183
0,-0.5,1.48928623,-1.603885054,-2.59326923,-0.999991785
0,-0.5,1.463429105,-1.619150319,-2.623299343,-0.999991736
0,-0.5,1.437125289,-1.633632327,-2.653329455,-0.999991683
0,-0.5,1.410398501,-1.647318017,-2.683359565,-0.999991625
0,-0.5,1.383272843,-1.660195048,-2.713389674,-0.999991562
0,-0.5,1.355772775,-1.67225181,-2.74341978,-0.999991495
0,-0.5,1.327923094,-1.68347743,-2.773449885,-0.999991422
0,-0.5,1.299748914,-1.693861786,-2.803479987,-0.999991345
0,-0.5,1.27127564,-1.703395513,-2.833510086,-0.999991262
0,-0.5,1.242528949,-1.712070016,-2.863540183,-0.999991174
0,-0.5,1.213534761,-1.719877471,-2.893570278,-0.999991081
0,-0.5,1.184319223,-1.726810838,-2.923600369,-0.999990981
0,-0.5,1.154908678,-1.732863866,-2.953630458,-0.999990876
0,-0.5,1.125329649,-1.738031097,-2.983660543,-0.999990764
0,-0.5,1.095608806,-1.74230787,-3.013690625,-0.999990646
0,-0.5,1.065772951,-1.745690331,-3.043720703,-0.999990521
0,-0.5,1.035848988,-1.748175427,-3.073750777,-0.999990389
0,-0.5,1.0058639,-1.74976092,-3.103780847,-0.999990249
0,-0.5,0.975844727,-1.750445379,-3.133810913,-0.999990102
0,-0.5,0.945818537,-1.750228187,-3.163840974,-0.999989946
0,-0.5,0.915812406,-1.74910954,-3.193871031,-0.999989781
0,-0.5,0.885853391,-1.747090448,-3.223901082,-0.999989608
0,-0.5,0.855968509,-1.74417273,-3.253931128,-0.999989424
0,-0.5,0.826184707,-1.740359018,-3.283961168,-0.999989231
0,-0.5,0.796528842,-1.735652752,-3.313991203,-0.999989027
0,-0.5,0.767027656,-1.730058174,-3.344021231,-0.999988811
0,-0.5,0.737707751,-1.723580331,-3.374051252,-0.999988584
0,-0.5,0.708595566,-1.716225064,-3.404081267,-0.999988343
0,-0.5,0.679717352,-1.707999005,-3.434111274,-0.999988089
0,-0.5,0.65109915,-1.698909572,-3.464141273,-0.999987821
0,-0.5,0.622766766,-1.688964962,-3.494171264,-0.999987537
0,-0.5,0.594745747,-1.678174143,-3.524201246,-0.999987237
0,-0.5,0.567061361,-1.666546845,-3.554231218,-0.999986919
0,-0.5,0.539738573,-1.654093553,-3.584261181,-0.999986582
0,-0.5,0.512802018,-1.640825496,-3.614291134,-0.999986225
0,-0.5,0.486275988,-1.62675464,-3.644321075,-0.999985846
0,-0.5,0.460184401,-1.611893673,-3.674351005,-0.999985444
0,-0.5,0.434550784,-1.596255996,-3.704380922,-0.999985016
0,-0.5,0.409398252,-1.579855709,-3.734410826,-0.999984562
0,-0.5,0.384749485,-1.562707603,-3.764440716,-0.999984077
0,-0.5,0.360626709,-1.544827139,-3.794470591,-0.999983561
0,-0.5,0.337051677,-1.526230442,-3.82450045,-0.999983011
0,-0.5,0.314045646,-1.506934282,-3.854530292,-0.999982422
0,-0.5,0.291629361,-1.486956058,-3.884560116,-0.999981792
0,-0.5,0.269823035,-1.466313785,-3.914589919,-0.999981117
0,-0.5,0.24864633,-1.445026079,-3.944619702,-0.999980393
0,-0.5,0.228118342,-1.423112134,-3.974649463,-0.999979614
0,-0.5,0.20825758,-1.400591711,-4.004679199,-0.999978776
0,-0.5,0.189081954,-1.377485119,-4.034708909,-0.999977871
0,-0.5,0.170608752,-1.353813193,-4.06473859,-0.999976893
0,-0.5,0.152854633,-1.329597278,-4.094768241,-0.999975834
0,-0.5,0.135835603,-1.304859212,-4.124797859,-0.999974684
0,-0.5,0.11956701,-1.279621301,-4.154827441,-0.999973433
0,-0.5,0.10406352,-1.253906304,-4.184856983,-0.999972067
0,-0.5,0.089339114,-1.227737407,-4.214886483,-0.999970572
0,-0.5,0.075407066,-1.20113821,-4.244915935,-0.999968931
0,-0.5,0.062279938,-1.174132696,-4.274945336,-0.999967123
0,-0.5,0.049969565,-1.146745217,-4.30497468,-0.999965126
0,-0.5,0.038487045,-1.119000469,-4.33500396,-0.999962908
0,-0.5,0.027842732,-1.09092347,-4.36503317,-0.999960437
0,-0.5,0.018046219,-1.062539538,-4.395062301,-0.99995767
0,-0.5,0.009106338,-1.033874266,-4.425091344,-0.999954555
0,-0.5,0.001031148,-1.004953502,-4.455120287,-0.999951028
0,-0.5,-0.006172074,-0.975803324,-4.485149117,-0.999947009
0,-0.5,-0.012496836,-0.946450016,-4.515177817,-0.999942395
0,-0.5,-0.01793744,-0.916920046,-4.545206368,-0.999937054
0,-0.5,-0.022488985,-0.88724004,-4.575234745,-0.999930815
0,-0.5,-0.026147372,-0.85743676,-4.605262917,-0.999923444
0,-0.5,-0.02890931,-0.827537078,-4.635290847,-0.999914628
0,-0.5,-0.030772317,-0.797567952,-4.665318483,-0.999903922
0,-0.5,-0.031734723,-0.767556403,-4.69534576,-0.999890686
0,-0.5,-0.031795672,-0.737529489,-4.725372587,-0.999873956
0,-0.5,-0.030955125,-0.707514279,-4.755398836,-0.999852217
0,-0.5,-0.029213859,-0.677537833,-4.785424319,-0.999822941
0,-0.5,-0.026573472,-0.647627171,-4.815448742,-0.99978157
0,-0.5,-0.023036382,-0.617809251,-4.845471604,-0.999718989
0,-0.5,-0.018605839,-0.588110939,-4.875491948,-0.999613905
0,-0.5,-0.013285943,-0.558558982,-4.905507538,-0.999402403
0,-0.5,-0.007081744,-0.52917995,-4.935510378,-0.998764739
0,-0.5,0,-0.5,-4.96544543,-0.994887713
0,1,0,0,0,-0.999923894
0,1,0.027485582,-0.000377802,-0.027489188,-0.999960649
0,1,0.054950395,-0.001510929,-0.054978841,-0.999957777
0,1,0.082373686,-0.003398529,-0.082468411,-0.999954501
0,1,0.109734734,-0.006039175,-0.109957883,-0.999950733
0,1,0.137012864,-0.009430867,-0.137447243,-0.999946359
0,1,0.164187464,-0.013571041,-0.164936473,-0.999941226
0,1,0.191238002,-0.018456562,-0.192425548,-0.999935127
0,1,0.21814404,-0.024083737,-0.219914439,-0.999927769
0,1,0.244885248,-0.030448306,-0.247403104,-0.999918731
0,1,0.271441423,-0.037545454,-0.274891488,-0.999907383
0,1,0.297792502,-0.045369811,-0.302379516,-0.999892732
0,1,0.32391858,-0.053915454,-0.329867072,-0.999873128
0,1,0.349799922,-0.063175913,-0.357353981,-0.999845604
0,1,0.375416984,-0.073144169,-0.384839943,-0.999804244
0,1,0.400750425,-0.083812663,-0.412324389,-0.999735329
0,1,0.425781134,-0.095173279,-0.439806005,-0.999598304
0,1,0.450490269,-0.107217314,-0.467280287,-0.99920177
0,1,0.474880353,-0.11989626,-0.491506664,-0.763307839
0,1,0.499137814,-0.13283134,-0.488264717,0.999164882
0,1,0.523588785,-0.1453912,-0.460791081,0.999588194
0,1,0.548375596,-0.157274551,-0.433309694,0.999728825
0,1,0.573479593,-0.168472289,-0.405825402,0.999799575
0,1,0.59888184,-0.178975898,-0.378339553,0.999842027
0,1,0.624563162,-0.188777413,-0.350852733,0.999870271
0,1,0.650504164,-0.197869408,-0.323365248,0.999890382
0,1,0.676685253,-0.206245,-0.29587728,0.999905409
0,1,0.703086652,-0.213897847,-0.268388946,0.999917046
0,1,0.729688416,-0.220822161,-0.240900324,0.999926311
0,1,0.756470446,-0.227012702,-0.213411471,0.999933853
0,1,0.783412508,-0.232464788,-0.185922429,0.999940103
0,1,0.810494245,-0.237174293,-0.158433228,0.999945362
0,1,0.837695196,-0.241137655,-0.130943894,0.999949842
0,1,0.864994806,-0.244351877,-0.103454445,0.9999537
0,1,0.892372448,-0.246814526,-0.075964896,0.999957054
0,1,0.919807435,-0.248523739,-0.048475262,0.999959994
0,1,0.947279037,-0.249478223,-0.020985551,0.999962589
0,1,0.974766495,-0.249677254,0.006504227,0.999964895
0,1,1.002249038,-0.24912068,0.033994065,0.999966955
0,1,1.029705899,-0.24780892,0.061483957,0.999968805
0,1,1.05711633,-0.245742963,0.088973897,0.999970474
0,1,1.084459619,-0.242924371,0.116463881,0.999971987
0,1,1.111715104,-0.239355271,0.143953905,0.999973362
0,1,1.138862189,-0.235038359,0.171443965,0.999974618
0,1,1.16588036,-0.229976898,0.198934058,0.999975767
0,1,1.192749199,-0.224174709,0.226424181,0.999976823
0,1,1.219448404,-0.217636178,0.253914332,0.999977795
0,1,1.245957799,-0.210366244,0.281404509,0.999978692
0,1,1.27225735,-0.202370401,0.308894709,0.999979523
0,1,1.298327185,-0.193654689,0.336384932,0.999980293
0,1,1.324147604,-0.184225695,0.363875175,0.999981008
0,1,1.349699093,-0.174090543,0.391365437,0.999981674
0,1,1.374962346,-0.163256892,0.418855716,0.999982295
0,1,1.39991827,-0.151732927,0.446346012,0.999982875
0,1,1.424548008,-0.139527357,0.473836324,0.999983418
0,1,1.448832947,-0.126649404,0.50132665,0.999983926
0,1,1.472754736,-0.113108801,0.528816989,0.999984403
0,1,1.496295298,-0.098915778,0.556307342,0.99998485
0,1,1.519436842,-0.08408106,0.583797706,0.999985271
0,1,1.542161883,-0.068615859,0.611288081,0.999985668
0,1,1.564453246,-0.052531859,0.638778467,0.999986041
0,1,1.586294087,-0.035841215,0.666268863,0.999986393
0,1,1.607667901,-0.01855654,0.693759269,0.999986726
0,1,1.628558537,-0.000690895,0.721249683,0.99998704
0,1,1.648950207,0.01774222,0.748740106,0.999987337
0,1,1.668827502,0.036728876,0.776230536,0.999987618
0,1,1.6881754,0.056254724,0.803720974,0.999987884
0,1,1.706979282,0.07630501,0.83121142,0.999988135
0,1,1.725224937,0.096864582,0.858701872,0.999988374
0,1,1.742898577,0.117917904,0.88619233,0.9999886
0,1,1.759986847,0.139449066,0.913682794,0.999988814
0,1,1.776476833,0.161441799,0.941173265,0.999989018
0,1,1.792356074,0.183879482,0.96866374,0.999989211
0,1,1.80761257,0.206745161,0.996154221,0.999989394
0,1,1.822234793,0.230021555,1.023644707,0.999989568
0,1,1.836211691,0.253691076,1.051135197,0.999989733
0,1,1.849532704,0.277735838,1.078625692,0.99998989
0,1,1.862187765,0.302137669,1.106116191,0.999990038
0,1,1.874167309,0.326878131,1.133606694,0.999990179
0,1,1.885462286,0.351938526,1.1610972,0.999990313
0,1,1.896064158,0.377299919,1.188587711,0.99999044
0,1,1.905964914,0.402943143,1.216078225,0.99999056
0,1,1.915157074,0.428848821,1.243568741,0.999990674
0,1,1.923633689,0.454997376,1.271059261,0.999990782
0,1,1.931388354,0.481369048,1.298549784,0.999990884
0,1,1.93841521,0.507943909,1.32604031,0.999990981
0,1,1.944708945,0.534701876,1.353530838,0.999991072
0,1,1.950264805,0.56162273,1.381021369,0.999991158
0,1,1.95507859,0.588686126,1.408511902,0.999991239
0,1,1.959146662,0.615871613,1.436002437,0.999991315
0,1,1.962465948,0.643158648,1.463492974,0.999991387
0,1,1.96503394,0.67052661,1.490983513,0.999991454
0,1,1.966848695,0.697954818,1.518474054,0.999991516
0,1,1.967908844,0.725422544,1.545964596,0.999991574
0,1,1.968213584,0.752909033,1.57345514,0.999991629
0,1,1.967762686,0.780393513,1.600945685,0.999991679
0,1,1.96655649,0.807855214,1.628436232,0.999991725
0,1,1.964595907,0.835273384,1.65592678,0.999991767
0,1,1.96188242,0.862627303,1.683417329,0.999991806
0,1,1.958418079,0.889896301,1.710907879,0.99999184
0,1,1.954205501,0.917059772,1.73839843,0.999991872
0,1,1.94924787,0.944097187,1.765888982,0.999991899
0,1,1.943548932,0.970988115,1.793379535,0.999991923
0,1,1.937112994,0.997712236,1.820870088,0.999991943
0,1,1.92994492,1.024249354,1.848360641,0.99999196
0,1,1.922050126,1.050579416,1.875851195,0.999991974
0,1,1.913434578,1.076682524,1.90334175,0.999991984
0,1,1.904104787,1.102538954,1.930832304,0.999991991
0,1,1.894067803,1.128129164,1.958322859,0.999991994
0,1,1.883331211,1.153433818,1.985813414,0.999991994
0,1,1.871903124,1.178433794,2.013303969,0.999991991
0,1,1.859792179,1.203110198,2.040794523,0.999991984
0,1,1.847007527,1.227444384,2.068285078,0.999991974
0,1,1.83355883,1.251417962,2.095775632,0.99999196
0,1,1.81945625,1.275012817,2.123266185,0.999991943
0,1,1.804710445,1.298211118,2.150756738,0.999991923
0,1,1.789332558,1.320995334,2.178247291,0.999991899
0,1,1.773334209,1.343348248,2.205737843,0.999991871
0,1,1.756727488,1.365252968,2.233228394,0.99999184
0,1,1.739524946,1.386692941,2.260718944,0.999991805
0,1,1.72173958,1.407651966,2.288209493,0.999991767
0,1,1.703384832,1.428114203,2.315700041,0.999991724
0,1,1.684474573,1.448064191,2.343190587,0.999991678
0,1,1.665023091,1.467486852,2.370681133,0.999991628
0,1,1.645045086,1.486367511,2.398171677,0.999991574
0,1,1.624555656,1.504691898,2.425662219,0.999991515
0,1,1.603570284,1.522446168,2.45315276,0.999991453
0,1,1.582104828,1.539616902,2.480643299,0.999991386
0,1,1.560175509,1.556191126,2.508133836,0.999991314
0,1,1.537798899,1.572156315,2.535624371,0.999991238
0,1,1.514991907,1.587500404,2.563114904,0.999991157
0,1,1.491771769,1.602211798,2.590605435,0.999991071
0,1,1.468156032,1.61627938,2.618095963,0.99999098
0,1,1.44416254,1.629692519,2.645586488,0.999990883
0,1,1.419809427,1.64244108,2.673077011,0.999990781
0,1,1.395115095,1.654515428,2.700567531,0.999990673
0,1,1.370098205,1.66590644,2.728058048,0.999990559
0,1,1.344777662,1.676605507,2.755548562,0.999990439
0,1,1.319172601,1.686604545,2.783039072,0.999990312
0,1,1.29330237,1.695895997,2.810529579,0.999990178
0,1,1.267186519,1.704472842,2.838020082,0.999990037
0,1,1.240844784,1.712328599,2.86551058,0.999989888
0,1,1.21429707,1.719457332,2.893001075,0.999989731
0,1,1.18756344,1.725853653,2.920491565,0.999989566
0,1,1.160664095,1.73151273,2.947982051,0.999989392
0,1,1.133619362,1.736430285,2.975472532,0.999989209
0,1,1.106449678,1.740602604,3.002963007,0.999989016
0,1,1.079175576,1.744026533,3.030453478,0.999988812
0,1,1.051817666,1.746699484,3.057943942,0.999988597
0,1,1.024396621,1.748619439,3.0854344,0.999988371
0,1,0.996933163,1.749784946,3.112924852,0.999988132
0,1,0.969448046,1.750195126,3.140415297,0.999987881
0,1,0.941962039,1.749849667,3.167905735,0.999987615
0,1,0.914495912,1.748748832,3.195396166,0.999987334
0,1,0.887070423,1.746893452,3.222886588,0.999987036
0,1,0.859706294,1.744284931,3.250377003,0.999986722
0,1,0.832424205,1.740925238,3.277867408,0.99998639
0,1,0.805244771,1.736816914,3.305357804,0.999986037
0,1,0.778188532,1.731963063,3.33284819,0.999985663
0,1,0.751275934,1.726367353,3.360338565,0.999985267
0,1,0.724527312,1.720034013,3.387828929,0.999984845
0,1,0.697962882,1.71296783,3.415319281,0.999984397
0,1,0.671602715,1.705174143,3.44280962,0.99998392
0,1,0.645466733,1.696658843,3.470299946,0.999983411
0,1,0.619574684,1.687428363,3.497790258,0.999982868
0,1,0.593946135,1.677489681,3.525280554,0.999982288
0,1,0.568600452,1.666850307,3.552770833,0.999981666
0,1,0.543556788,1.65551828,3.580261095,0.999981
0,1,0.518834067,1.643502166,3.607751337,0.999980284
0,1,0.494450972,1.630811043,3.63524156,0.999979513
0,1,0.470425927,1.617454504,3.66273176,0.999978682
0,1,0.446777087,1.603442641,3.690221936,0.999977784
0,1,0.423522322,1.588786044,3.717712087,0.999976811
0,1,0.400679205,1.573495788,3.74520221,0.999975755
0,1,0.378264996,1.557583429,3.772692303,0.999974604
0,1,0.356296632,1.541060991,3.800182362,0.999973347
0,1,0.334790715,1.523940961,3.827672385,0.99997197
0,1,0.313763493,1.506236276,3.855162369,0.999970456
0,1,0.293230856,1.487960315,3.882652309,0.999968785
0,1,0.273208317,1.46912689,3.9101422,0.999966933
0,1,0.253711007,1.449750233,3.937632037,0.99996487
0,1,0.234753657,1.429844988,3.965121815,0.999962562
0,1,0.21635059,1.409426195,3.992611525,0.999959963
0,1,0.198515712,1.388509287,4.020101158,0.999957019
0,1,0.181262496,1.36711007,4.047590706,0.99995366
0,1,0.164603979,1.345244715,4.075080153,0.999949795
0,1,0.148552745,1.322929746,4.102569486,0.999945308
0,1,0.13312092,1.300182027,4.130058685,0.99994004
0,1,0.118320162,1.277018749,4.157547726,0.999933777
0,1,0.104161649,1.253457415,4.185036576,0.999926219
0,1,0.090656074,1.229515832,4.212525195,0.999916932
0,1,0.077813637,1.205212092,4.240013526,0.999905264
0,1,0.065644031,1.180564564,4.267501489,0.999890192
0,1,0.054156442,1.155591873,4.294988968,0.999870008
0,1,0.043359534,1.130312895,4.322475779,0.999841639
0,1,0.033261443,1.104746735,4.349961614,0.999798937
0,1,0.023869764,1.07891272,4.37744588,0.999727552
0,1,0.015191533,1.052830382,4.404927198,0.999584425
0,1,0.007233161,1.026519464,4.432400638,0.999154392
0,1,0,1,4.459832477,0.996557817
0,-1,0,0,0,0.999923894
0,-1,0.027485582,0.000377802,0.027489188,0.999960649
0,-1,0.054950395,0.001510929,0.054978841,0.999957777
0,-1,0.082373686,0.003398529,0.082468411,0.999954501
0,-1,0.109734734,0.006039175,0.109957883,0.999950733
0,-1,0.137012864,0.009430867,0.137447243,0.999946359
0,-1,0.164187464,0.013571041,0.164936473,0.999941226
0,-1,0.191238002,0.018456562,0.192425548,0.999935127
0,-1,0.21814404,0.024083737,0.219914439,0.999927769
0,-1,0.244885248,0.030448306,0.247403104,0.999918731
0,-1,0.271441423,0.037545454,0.274891488,0.999907383
0,-1,0.297792502,0.045369811,0.302379516,0.999892732
0,-1,0.32391858,0.053915454,0.329867072,0.999873128
0,-1,0.349799922,0.063175913,0.357353981,0.999845604
0,-1,0.375416984,0.073144169,0.384839943,0.999804244
0,-1,0.400750425,0.083812663,0.412324389,0.999735329
0,-1,0.425781134,0.095173279,0.439806005,0.999598304
0,-1,0.450490269,0.107217314,0.467280287,0.99920177
0,-1,0.474880353,0.11989626,0.491506664,0.763307839
0,-1,0.499137814,0.13283134,0.488264717,-0.999164882
0,-1,0.523588785,0.1453912,0.460791081,-0.999588194
0,-1,0.548375596,0.157274551,0.433309694,-0.999728825
0,-1,0.573479593,0.168472289,0.405825402,-0.999799575
0,-1,0.59888184,0.178975898,0.378339553,-0.999842027
0,-1,0.624563162,0.188777413,0.350852733,-0.999870271
0,-1,0.650504164,0.197869408,0.323365248,-0.999890382
0,-1,0.676685253,0.206245,0.29587728,-0.999905409
0,-1,0.703086652,0.213897847,0.268388946,-0.999917046
0,-1,0.729688416,0.220822161,0.240900324,-0.999926311
0,-1,0.756470446,0.227012702,0.213411471,-0.999933853
0,-1,0.783412508,0.232464788,0.185922429,-0.999940103
0,-1,0.810494245,0.237174293,0.158433228,-0.999945362
0,-1,0.837695196,0.241137655,0.130943894,-0.999949842
0,-1,0.864994806,0.244351877,0.103454445,-0.9999537
0,-1,0.892372448,0.246814526,0.075964896,-0.999957054
0,-1,0.919807435,0.248523739,0.048475262,-0.999959994
0,-1,0.947279037,0.249478223,0.020985551,-0.999962589
0,-1,0.974766495,0.249677254,-0.006504227,-0.999964895
0,-1,1.002249038,0.24912068,-0.033994065,-0.999966955
0,-1,1.029705899,0.24780892,-0.061483957,-0.999968805
0,-1,1.05711633,0.245742963,-0.088973897,-0.999970474
0,-1,1.084459619,0.242924371,-0.116463881,-0.999971987
0,-1,1.111715104,0.239355271,-0.143953905,-0.999973362
0,-1,1.138862189,0.235038359,-0.171443965,-0.999974618
0,-1,1.16588036,0.229976898,-0.198934058,-0.999975767
0,-1,1.192749199,0.224174709,-0.226424181,-0.999976823
0,-1,1.219448404,0.217636178,-0.253914332,-0.999977795
0,-1,1.245957799,0.210366244,-0.281404509,-0.999978692
0,-1,1.27225735,0.202370401,-0.308894709,-0.999979523
0,-1,1.298327185,0.193654689,-0.336384932,-0.999980293
0,-1,1.324147604,0.184225695,-0.363875175,-0.999981008
0,-1,1.349699093,0.174090543,-0.391365437,-0.999981674
0,-1,1.374962346,0.163256892,-0.418855716,-0.999982295
0,-1,1.39991827,0.151732927,-0.446346012,-0.999982875
0,-1,1.424548008,0.139527357,-0.473836324,-0.999983418
0,-1,1.448832947,0.126649404,-0.50132665,-0.999983926
0,-1,1.472754736,0.113108801,-0.528816989,-0.999984403
0,-1,1.496295298,0.098915778,-0.556307342,-0.99998485
0,-1,1.519436842,0.08408106,-0.583797706,-0.999985271
0,-1,1.542161883,0.068615859,-0.611288081,-0.999985668
0,-1,1.564453246,0.052531859,-0.638778467,-0.999986041
0,-1,1.586294087,0.035841215,-0.666268863,-0.999986393
0,-1,1.607667901,0.01855654,-0.693759269,-0.999986726
0,-1,1.628558537,0.000690895,-0.721249683,-0.99998704
0,-1,1.648950207,-0.01774222,-0.748740106,-0.999987337
0,-1,1.668827502,-0.036728876,-0.776230536,-0.999987618
0,-1,1.6881754,-0.056254724,-0.803720974,-0.999987884
0,-1,1.706979282,-0.07630501,-0.83121142,-0.999988135
0,-1,1.725224937,-0.096864582,-0.858701872,-0.999988374
0,-1,1.742898577,-0.117917904,-0.88619233,-0.9999886
