0.0,0.0,0.0,-0.9999878921511502,-0.5,0.0,-1.5707963267948966,-1.0
0.03243212245669712,-0.0005261010451438119,-0.03244036260519845,-0.9999939790986262,-0.5001278452994624,-0.01598964676137948,-1.5867869959037826,-1.0
0.06483011697792718,-0.002103852184665157,-0.06488082481640584,-0.9999940329645121,-0.5005113485083119,-0.0319752050332413,-1.6027776650127086,-1.0
0.09715989143329046,-0.004731594807618996,-0.09732128871305627,-0.9999940830079322,-0.5011504115662933,-0.047952587371478415,-1.618768334121634,-1.0
0.12938742547472262,-0.008406563815488035,-0.12976175417302782,-0.9999941293448733,-0.5020448710675065,-0.06391770842253772,-1.6347590032305586,-1.0
0.16147880633633954,-0.01312489211801808,-0.16220222107780136,-0.9999941720814665,-0.5031944983021907,-0.0798664859680288,-1.6507496723394823,-1.0
0.1934002645210648,-0.018881614702436603,-0.19464268931214943,-0.9999942113145182,-0.5045989993152026,-0.09579484196853105,-1.6667403414484052,-1.0
0.2251182093364872,-0.02567067385803097,-0.22708315876384158,-0.999994247131988,-0.5062580149811813,-0.11169870360633227,-1.6827310105573274,-1.0
0.2565992642425542,-0.03348492555058802,-0.2595236293233643,-0.9999942796134167,-0.5081711210963737,-0.12757400432683205,-1.6987216796662485,-1.0
0.2878103019739046,-0.042316146939986636,-0.29196410088365404,-0.9999943088303079,-0.5103378284871034,-0.14341668487834372,-1.7147123487751692,-1.0
0.31871847939988246,-0.052155045033032164,-0.324404573339842,-0.9999943348464685,-0.5127575831348488,-0.15922269435002895,-1.7307030178840888,-1.0
0.3492912720855475,-0.06299126646242685,-0.3568450465890094,-0.9999943577183082,-0.5154297663179045,-0.17498799120769967,-1.7466936869930074,-1.0
0.37949650851731526,-0.0748134083815856,-0.38928552052995163,-0.9999943774951023,-0.5183536947695858,-0.1907085443272224,-1.7626843561019252,-1.0
0.4093024039572101,-0.08760903046383198,-0.42172599506295066,-0.9999943942192194,-0.521528620852937,-0.20638033402526085,-1.7786750252108419,-1.0
0.43867759389010713,-0.10136466799334763,-0.4541664700895539,-0.9999944079263151,-0.5249537327518997,-0.22199935308709287,-1.7946656943197576,-1.0
0.4675911670287658,-0.11606584603409897,-0.4866069455123594,-0.9999944186454948,-0.5286281546788905,-0.2375616077912396,-1.8106563634286723,-1.0
0.49601269784192453,-0.13169709466183124,-0.5190474212348051,-0.9999944263994451,-0.5325509470987366,-0.2530631189306442,-1.8266470325375859,-1.0
0.5239122785712272,-0.1482419652431009,-0.5514878971609626,-0.9999944312045365,-0.5367211069689113,-0.26849992283013946,-1.8426377016464983,-1.0
0.5512605507032888,-0.16568304774421574,-0.5839283731953331,-0.9999944330708962,-0.541137567996008,-0.28386807235994377,-1.8586283707554097,-1.0
