-1.000000000000000000e+00,0.000000000000000000e+00,9.999500004166652842e-03,-9.999833334166664789e-05,-1.000000000000000021e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.999750007083243158e-02,-2.999850002749974813e-04,-2.000000000000000042e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.999300040832230535e-02,-5.999400022999540425e-04,-2.999999999999999889e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.998500147493208590e-02,-9.998333441662956081e-04,-4.000000000000000083e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.997250407888174928e-02,-1.499625036873078899e-03,-5.000000000000000278e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.995450947823378895e-02,-2.099265101667524992e-03,-6.000000000000000472e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,6.993001948076658925e-02,-2.798693575042852846e-03,-7.000000000000000666e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,7.989803654379278031e-02,-3.597840514734579765e-03,-8.000000000000000167e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,8.985756387391272137e-02,-4.496626006714690531e-03,-8.999999999999999667e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,9.980760552669297458e-02,-5.494960173182971558e-03,-9.999999999999999167e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.097471665062599439e-01,-6.592743181554719042e-03,-1.099999999999999867e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.196752528647986036e-01,-7.789865254443912104e-03,-1.199999999999999817e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.295908718019464778e-01,-9.086206680640860830e-03,-1.299999999999999767e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.394930317640728501e-01,-1.048163782708322507e-02,-1.399999999999999856e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.493807425434332814e-01,-1.197601915181921786e-02,-1.499999999999999944e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.592530153771895551e-01,-1.356920121796167771e-02,-1.600000000000000033e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.691088630462851683e-01,-1.526102470863163751e-02,-1.700000000000000122e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.789472999741663906e-01,-1.705132044288987930e-02,-1.800000000000000211e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.887673423253390936e-01,-1.893990939265488560e-02,-1.900000000000000300e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,1.985680081037514977e-01,-2.092660270060549971e-02,-2.000000000000000389e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.083483172509929815e-01,-2.301120169906649415e-02,-2.100000000000000477e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.181072917442990478e-01,-2.519349792987518946e-02,-2.200000000000000566e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.278439556943527844e-01,-2.747327316522707452e-02,-2.300000000000000655e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.375573354428730799e-01,-2.985029942949841975e-02,-2.400000000000000744e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.472464596599795172e-01,-3.232433902204365217e-02,-2.500000000000000555e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.569103594413246761e-01,-3.489514454096520613e-02,-2.600000000000000644e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.665480684049835736e-01,-3.756245890785352148e-02,-2.700000000000000733e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.761586227880912792e-01,-4.032601539349466024e-02,-2.800000000000000822e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.857410615432182666e-01,-4.318553764454301919e-02,-2.900000000000000910e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,2.952944264344743441e-01,-4.614073971115641853e-02,-3.000000000000000999e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.048177621333315046e-01,-4.919132607559085352e-02,-3.100000000000001088e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.143101163141558962e-01,-5.233699168175202920e-02,-3.200000000000001177e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.237705397494397563e-01,-5.557742196570071569e-02,-3.300000000000001266e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.331980864047232038e-01,-5.891229288710886358e-02,-3.400000000000001354e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.425918135331970094e-01,-6.234127096166337811e-02,-3.500000000000001443e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.519507817699763508e-01,-6.586401329441428365e-02,-3.600000000000001532e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.612740552260366722e-01,-6.948016761406390629e-02,-3.700000000000001621e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.705607015818017658e-01,-7.318937230819373696e-02,-3.800000000000001710e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.798097921803749166e-01,-7.699125645942535290e-02,-3.900000000000001799e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.890204021204037854e-01,-8.088543988251185868e-02,-4.000000000000001887e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,3.981916103485698133e-01,-8.487153316235608591e-02,-4.100000000000001976e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.073224997516928791e-01,-8.894913769295179073e-02,-4.200000000000002065e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.164121572484417166e-01,-9.311784571724390780e-02,-4.300000000000002154e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.254596738806413758e-01,-9.737724036790390558e-02,-4.400000000000002243e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.344641449041681258e-01,-1.017268957090162046e-01,-4.500000000000002331e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.434246698794233610e-01,-1.061663767786714119e-01,-4.600000000000002420e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.523403527613766295e-01,-1.106952396324620974e-01,-4.700000000000002509e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.612103019891694577e-01,-1.153130313878769353e-01,-4.800000000000002598e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.700336305752706445e-01,-1.200192902695885189e-01,-4.900000000000002687e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.788094561941743654e-01,-1.248135456556305478e-01,-5.000000000000002220e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.875369012706318728e-01,-1.296953181244596132e-01,-5.100000000000002309e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,4.962150930674083527e-01,-1.346641195028969729e-01,-5.200000000000002398e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.048431637725560028e-01,-1.397194529149454467e-01,-5.300000000000002487e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.134202505861942267e-01,-1.448608128314765875e-01,-5.400000000000002576e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.219454958067892836e-01,-1.500876851207831875e-01,-5.500000000000002665e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.304180469169234025e-01,-1.553995470999920137e-01,-5.600000000000002753e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.388370566685460883e-01,-1.607958675873317200e-01,-5.700000000000002842e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.472016831676979054e-01,-1.662761069552504689e-01,-5.800000000000002931e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.555110899586995776e-01,-1.718397171843783211e-01,-5.900000000000003020e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.637644461077964131e-01,-1.774861419183286770e-01,-6.000000000000003109e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.719609262862511700e-01,-1.832148165193334954e-01,-6.100000000000003197e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.800997108528764823e-01,-1.890251681247065441e-01,-6.200000000000003286e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.881799859359979621e-01,-1.949166157041292424e-01,-6.300000000000003375e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,5.962009435148408754e-01,-2.008885701177531569e-01,-6.400000000000003464e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,6.041617815003313963e-01,-2.069404341751135690e-01,-6.500000000000003553e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,6.120617038153050027e-01,-2.130716026948479003e-01,-6.600000000000003642e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,6.198999204741134639e-01,-2.192814625652134974e-01,-6.700000000000003730e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,6.276756476616227598e-01,-2.255693928053981723e-01,-6.800000000000003819e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,6.353881078115938275e-01,-2.319347646276178621e-01,-6.900000000000003908e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,6.430365296844386958e-01,-2.383769414999947767e-01,-7.000000000000003997e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,6.506201484443437932e-01,-2.448952792102101483e-01,-7.100000000000004086e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,6.581382057357527682e-01,-2.514891259299248949e-01,-7.200000000000004174e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,6.655899497592014935e-01,-2.581578222799618683e-01,-7.300000000000004263e-01,-1.000000000000000000e+00
